,Phone_Name,Processor,RAM,Display,Camera,Price,Battery
97,"Vivo S1 Pro (Mystic Black, 128 GB)",Qualcomm Snapdragon 665 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,Super AMOLED Display,48MP + 8MP + 2MP + 2MP | 32MP Front Camera,"₹18,990",4500 mAh Lithium Polymer Battery
98,"POCO M2 Pro (Green and Greener, 128 GB)",Qualcomm Snapdragon 720G Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,"₹15,999",5000 mAh Lithium-ion Polymer Battery
99,"POCO X3 (Cobalt Blue, 64 GB)",Qualcomm Snapdragon 732G Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.54 cm (6.51 inch) HD+ Display,64MP + 13MP + 2MP + 2MP | 20MP Front Camera,"₹16,999",6000 mAh Lithium-ion Polymer Battery
100,"Redmi 9i (Sea Blue, 128 GB)",MediaTek Helio G25 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) Display,13MP Rear Camera | 5MP Front Camera,"₹9,299",5000 mAh Lithium Polymer Battery
101,"Realme C3 (Volcano Grey, 32 GB)",Helio G70 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ Display,12MP + 2MP | 5MP Front Camera,"₹8,999",5000 mAh Battery
102,"POCO X2 (Matrix Purple, 64 GB)",Qualcomm Snapdragon 730G Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,Super AMOLED Display,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,"₹14,999",4500 mAh Lithium-ion Polymer Battery
103,"Apple iPhone XR (Black, 64 GB) (Includes EarPods, Power Adapter)",A12 Bionic Chip Processor,4 GB RAM | 64 GB ROM,16.56 cm (6.52 inch) HD+ Display,12MP Rear Camera | 7MP Front Camera,"₹43,999",6000 mAh Battery
104,"Redmi 9 Power (Blazing Blue, 64 GB)",Qualcomm Snapdragon 662 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,17.22 cm (6.78 inch) HD+ Display,48MP Rear Camera | 8MP Front Camera,"₹11,599",5000 mAh Li-ion Polymer Battery
105,"Infinix Hot 9 (Ocean Wave, 64 GB)",MediaTek Helio P22 (64 bit) Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,13 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,"₹9,499",4300 mAh Battery
106,"Realme 6 Pro (Lightning Orange, 64 GB)",Snapdragon 720G Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.21 cm (6.38 inch) Full HD+ Display,64MP + 12MP + 8MP + 2MP | 16MP + 8MP Dual Front Camera,"₹17,999",5000 mAh Lithium-ion Battery
107,"Realme Narzo 20A (Victory Blue, 32 GB)",Qualcomm Snapdragon 665 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,12MP + 2MP + 2MP | 8MP Front Camera,"₹8,499",5000 mAh Lithium-ion Battery
108,"Realme Narzo 20A (Glory Silver, 32 GB)",Qualcomm Snapdragon 665 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,12MP + 2MP + 2MP | 8MP Front Camera,"₹8,499",5000 mAh Lithium-ion Battery
109,"Realme 7i (Fusion Green, 64 GB)",Qualcomm Snapdragon 662 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹11,999",5000 mAh Lithium-ion Battery
110,"Realme 7i (Fusion Blue, 64 GB)",Qualcomm Snapdragon 662 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.56 cm (6.52 inch) HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹11,999",5200 mAh Li-ion Polymer Battery
111,"Infinix Hot 10 (Amber Red, 64 GB)",MediaTek Helio G70 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,16MP + 2MP + 2MP + Low Light Sensor | 8MP Front Camera,"₹9,499",6000 mAh Lithium-ion Polymer Battery
112,"Infinix Smart 4 Plus (Quetzal Cyan, 32 GB)",Mediatek Helio A25 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.5 cm (6.102 inch) Display,13MP + Depth Sensor | 8MP Front Camera,"₹7,999",4300 mAh Battery
113,"Realme 6i (Eclipse Black, 64 GB)",MediaTek Helio G90T Processor,8 GB RAM | 128 GB ROM,16.59 cm (6.53 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹12,999",4000 mAh Battery
114,"OPPO Reno2 F (Sky White, 128 GB)",MTK MT6771V(P70) 64bit Processor,6 GB RAM | 256 GB ROM,16.76 cm (6.6 inch) HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹21,990",4000 mAh Battery
115,"OPPO Reno2 F (Sky White, 256 GB)",MediaTek Helio P70 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹17,990",4500 mAh Lithium-ion Polymer Battery
116,"POCO X2 (Atlantis Blue, 128 GB)",Qualcomm Snapdragon 730G Processor,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,90 Hz Ultra Smooth Display,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,"₹15,999",5000 mAh Lithium Polymer Battery
117,"Motorola One Fusion+ (Twilight Blue, 128 GB)",Qualcomm Snapdragon 730G Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Side Fingerprint Sensor | Dual In Display Selfie,64MP + 8MP + 5MP + 2MP | 16MP Front Camera,"₹17,499",5000 mAh Battery
118,"Realme C3 (Blazing Red, 64 GB)",Helio G70 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP + 2MP | 5MP Front Camera,"₹9,999",5000 mAh Li-ion Polymer Battery
119,"Infinix Hot 9 (Violet, 64 GB)",MediaTek Helio P22 (64 bit) Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,13 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,"₹9,499",5000 mAh Li-ion Battery
120,"Vivo Y12s (Phantom Black, 32 GB)",Snapdragon 439 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,"₹9,990",5000 mAh Lithium-ion Battery
121,"Vivo Y50 (Pearl White, 128 GB)",Qualcomm Snapdragon 665 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,90 Hz Ultra Smooth Display,13MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹16,490",5000 mAh Lithium-ion Battery
122,"Vivo Y50 (Iris Blue, 128 GB)",Qualcomm Snapdragon 665 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) HD+ Display,13MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹16,490",6000 mAh Li-Polymer Battery
123,"Motorola G9 Power (Electric Violet, 64 GB)",Qualcomm Snapdragon 662 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,90 Hz Ultra Smooth Display,64MP + 2MP + 2MP | 16MP Front Camera,"₹11,999",5000 mAh Li-ion Polymer Battery
124,"Infinix Note 7 (Forest Green, 64 GB)",MediaTek Helio G70 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,17.22 cm (6.78 inch) HD+ Display,48MP + 2MP + 2MP + AI Lens Camera | 16MP Front Camera,"₹10,999",5000 mAh Li-ion Polymer Battery
125,"Infinix Note 7 (Aether Black, 64 GB)",MediaTek Helio G70 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,17.32 cm (6.82 inch) HD+ Display,48MP + 2MP + 2MP + AI Lens Camera | 16MP Front Camera,"₹10,999",5000 mAh Battery
126,"Motorola G9 (Sapphire Blue, 64 GB)",Qualcomm Snapdragon 662 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 8MP Front Camera,"₹10,999",5000 mAh Li-ion Polymer Battery
127,"Infinix Hot 9 (Quetzal Cyan, 64 GB)",MediaTek Helio P22 (64 bit) Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) Display,13 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,"₹9,499",5000 mAh Lithium Polymer Battery
128,"Redmi 9i (Nature Green, 128 GB)",MediaTek Helio G25 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Display,13MP Rear Camera | 5MP Front Camera,"₹9,299",4300 mAh Battery
129,"Realme 6 Pro (Lightning Blue, 128 GB)",Snapdragon 720G Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 12MP + 8MP + 2MP | 16MP + 8MP Dual Front Camera,"₹19,999",4500 mAh Lithium Polymer Battery
130,"Vivo S1 Pro (Dreamy White, 128 GB)",Qualcomm Snapdragon 665 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 32MP Front Camera,"₹18,990",6000 mAh Lithium-ion Polymer Battery
131,"POCO X3 (Shadow Gray, 128 GB)",Qualcomm Snapdragon 732G Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.56 cm (6.52 inch) HD+ Display,64MP + 13MP + 2MP + 2MP | 20MP Front Camera,"₹19,999",5000 mAh Lithium-ion Battery
132,"Vivo Y20 (Obsidian Black, 64 GB)",Qualcomm Snapdragon 460 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) HD+ Display,13MP + 2MP + 2MP | 8MP Front Camera,"₹12,990",6000 mAh Lithium-ion Polymer Battery
133,"POCO X3 (Cobalt Blue, 128 GB)",Qualcomm Snapdragon 732G Processor,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.54 cm (6.51 inch) HD+ Display,64MP + 13MP + 2MP + 2MP | 20MP Front Camera,"₹19,999",5000 mAh Li-Polymer Battery
134,"Moto G 5G (Volcanic Grey, 128 GB)",Qualcomm Snapdragon 750G Processor,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Display,48MP + 8MP + 2MP | 16MP Front Camera,"₹20,999",4000 mAh Lithium-ion Battery
135,"Panasonic Eluga I7 (Black, 16 GB)",MediaTek Quad Core Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Display,8MP Rear Camera | 8MP Front Camera,"₹5,001",5000 mAh Lithium-ion Battery
136,"Vivo Y20 (Dawn White, 64 GB)",Qualcomm Snapdragon 460 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,17.22 cm (6.78 inch) HD+ Display,13MP + 2MP + 2MP | 8MP Front Camera,"₹12,990",6000 mAh Lithium-ion Polymer Battery
137,"POCO X3 (Shadow Gray, 64 GB)",Qualcomm Snapdragon 732G Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,17.65 cm (6.95 inch) HD+ Display,64MP + 13MP + 2MP + 2MP | 20MP Front Camera,"₹16,999",6000 mAh Lithium-ion Battery
138,"Samsung Galaxy F41 (Fusion Black, 128 GB)",Exynos 9611 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,17.65 cm (6.95 inch) HD+ Display,64MP + 8MP + 5MP | 32MP Front Camera,"₹17,999",5020 mAh Battery
139,"Redmi Note 9 Pro (Aurora Blue, 64 GB)",Qualcomm® Snapdragon™ 720G Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,"₹13,940",5020 mAh Battery
140,"Redmi Note 9 Pro (Interstellar Black, 128 GB)",Qualcomm® Snapdragon™ 720G Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,"₹17,199",5000 mAh Li-ion Battery
141,"Vivo Y30 (Emerald Black, 128 GB)",MediaTek Helio P35 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) HD+ Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹14,990",5000 mAh Lithium-ion Battery
142,"Vivo Y30 (Dazzle Blue, 128 GB)",MediaTek Helio P35 Processor,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹13,990",5000 mAh Lithium-ion Battery
143,"Vivo Y20i (Dawn White, 64 GB)",Qualcomm Snapdragon 460 Processor,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,90 Hz Ultra Smooth Display,13MP + 2MP + 2MP | 8MP Front Camera,"₹11,490",5000 mAh Lithium-ion Battery
144,"Vivo Y20i (Nebula Blue, 64 GB)",Qualcomm Snapdragon 460 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Side Fingerprint Sensor | Dual In Display Selfie,13MP + 2MP + 2MP | 8MP Front Camera,"₹11,490",5020 mAh Battery
145,"Redmi 9 Prime (Mint Green, 128 GB)",MediaTek Helio G80 Processor,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,16.21 cm (6.38 inch) Full HD+ Display,13MP Rear Camera | 8MP Front Camera,"₹10,999",5000 mAh Lithium Polymer Battery
146,"Apple iPhone 12 (Black, 64 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Full HD+ Display,12MP + 12MP | 12MP Front Camera,"₹79,900",4000 mAh Lithium-ion Battery
147,"Redmi 8A Dual (Sky White, 32 GB)",Qualcomm Snapdragon 439 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,"₹7,499",5000 mAh Lithium-ion Battery
148,"Vivo V20 2021 (Sunset Melody, 128 GB)",Qualcomm Snapdragon 730 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP | 44MP Front Camera,"₹24,990",5020 mAh Battery
149,"Apple iPhone 11 (White, 64 GB)",A13 Bionic Chip Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,12MP + 12MP | 12MP Front Camera,"₹50,999",5000 mAh Lithium Polymer Battery
150,"Apple iPhone 11 (Purple, 128 GB)",A13 Bionic Chip Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,13.87 cm (5.46 inch) HD+ Display,12MP + 12MP | 12MP Front Camera,"₹56,999",5000 mAh Lithium-ion Polymer Battery
151,"Vivo Y30 (Emerald Black, 128 GB)",MediaTek Helio P35 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.54 cm (6.51 inch) HD+ Display,13MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹13,990",5000 mAh Lithium-ion Polymer Battery
152,"Redmi Note 9 Pro (Glacier White, 128 GB)",Qualcomm® Snapdragon™ 720G Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,"₹14,618",4000 mAh Battery
153,"Redmi 9i (Midnight Black, 128 GB)",MediaTek Helio G25 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ Display,13MP Rear Camera | 5MP Front Camera,"₹9,299",4000 mAh Battery
154,"OPPO A53 (Fairy White, 64 GB)",Qualcomm Snapdragon 460 Processor,3 GB RAM | 32 GB ROM,Super AMOLED Display,13MP + 2MP + 2MP | 16MP Front Camera,"₹12,990",5000 mAh Battery
155,"OPPO A53 (Fairy White, 128 GB)",Qualcomm Snapdragon 460 Processor,3 GB RAM | 32 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,13MP + 2MP + 2MP | 16MP Front Camera,"₹15,490",5000 mAh Battery
156,"OPPO F15 (Blazing Blue, 128 GB)",MediaTek Helio P70 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹15,990",5020 mAh Battery
157,"OPPO F15 (Lightening Black, 128 GB)",MediaTek Helio P70 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.43 cm (6.47 inch) HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹15,990",5000 mAh Lithium-ion Battery
158,"Vivo Y11 (Agate Red, 32 GB)",SDM439 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.43 cm (6.47 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,"₹9,490",5000 mAh Lithium-ion Polymer Battery
159,"Vivo Y11 (Mineral Blue, 32 GB)",SDM439 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,"₹9,490",4500 mAh Lithium-ion Battery
160,"Redmi 9 Prime (Matte Black, 128 GB)",MediaTek Helio G80 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.54 cm (6.51 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,"₹10,999",5020 mAh Battery
161,"Vivo Y51 (Crystal Symphony, 128 GB)",Qualcomm Snapdragon 665 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,"₹17,990",5020 mAh Battery
162,"OPPO A33 (Mint Cream, 32 GB)",Qualcomm Snapdragon 460 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) Super Retina XDR Display,13MP + 2MP + 2MP | 8MP Front Camera,"₹10,990",5000 mAh Lithium-ion Polymer Battery
163,"Realme 7 Pro (Mirror Silver, 128 GB)",Qualcomm Snapdragon 720G Processor,4 GB RAM | 64 GB ROM,All Screen OLED Display,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,"₹19,999",5000 mAh Battery
164,"Redmi Note 9 Pro (Aurora Blue, 128 GB)",Qualcomm® Snapdragon™ 720G Processor,4 GB RAM | 64 GB ROM,15.8 cm (6.22 inch) HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,"₹18,275",5000 mAh Battery
165,"Redmi Note 9 Pro (Aurora Blue, 128 GB)",Qualcomm Snapdragon 720G Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.36 cm (6.44 inch) Full HD+ Display,48MP + 8MP | 16MP Front Camera,"₹14,477",5020 mAh Battery
166,"OPPO A53 (Electric Black, 64 GB)",Qualcomm Snapdragon 460 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) Liquid Retina HD Display,13MP + 2MP + 2MP | 16MP Front Camera,"₹12,990",4030 mAh Lithium-ion Battery
167,"Redmi 9 (Sporty Orange, 64 GB)",MediaTek Helio G35 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,15.49 cm (6.1 inch) Liquid Retina HD Display,13MP + 8MP | 8MP Front Camera,"₹9,713",5000 mAh Li-ion Battery
168,"Redmi 9 (Sky Blue, 64 GB)",MediaTek Helio G35 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.43 cm (6.47 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,"₹9,696",5000 mAh Li-ion Battery
169,"Redmi 9 Prime (Sunrise Flare, 128 GB)",MediaTek Helio G80 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,13MP Rear Camera | 8MP Front Camera,"₹10,999",4300 mAh Battery
170,"Vivo Y91i (Fusion Black, 32 GB)",MediaTek Helio P22 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,"₹8,490",5020 mAh Battery
171,"Vivo Y31 (Racing Black, 128 GB)",Qualcomm Snapdragon 662 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,"₹16,490",4500 mAh Lithium-ion Battery
172,"Vivo Y31 (Ocean Blue, 128 GB)",Qualcomm Snapdragon 662 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,"₹16,490",5000 mAh Li-Polymer Battery
173,"Apple iPhone 11 (Black, 128 GB)",A13 Bionic Chip Processor,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ Display,12MP + 12MP | 12MP Front Camera,"₹56,999",4230 mAh Battery
174,"Realme 6 (Comet Blue, 64 GB)",MediaTek Helio G90T Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹13,999",4230 mAh Battery
175,"Apple iPhone XR (Black, 128 GB) (Includes EarPods, Power Adapter)",A12 Bionic Chip Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,12MP Rear Camera | 7MP Front Camera,"₹48,999",4230 mAh Battery
176,"Redmi 9 Prime (Space Blue, 128 GB)",MediaTek Helio G80 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,"₹10,999",4500 mAh Lithium-ion Battery
177,"Realme 7 Pro (Mirror Silver, 128 GB)",Qualcomm Snapdragon 720G Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,"₹21,999",5000 mAh Lithium-ion Polymer Battery
178,"Moto G 5G (Frosted Silver, 128 GB)",Qualcomm Snapdragon 750G Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.71 cm (6.58 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,"₹20,999",5000 mAh Lithium-ion Polymer Battery
179,"OPPO A5s (Blue, 32 GB)",MediaTek Helio P35 Processor,8 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,"₹8,990",4015 mAh Lithium Polymer Battery
180,"OPPO A5s (Black, 64 GB)",MediaTek Helio P35 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,90 Hz Punch Hole Display,13MP + 2MP | 8MP Front Camera,"₹10,990",5000 mAh Li-ion Polymer Battery
181,"OPPO A5s (Blue, 64 GB)",MediaTek Helio P35 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ Display,13MP + 2MP | 8MP Front Camera,"₹10,990",5000 mAh Li-ion Polymer Battery
182,"Realme 7 Pro (Mirror Blue, 128 GB)",Qualcomm Snapdragon 720G Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,Super AMOLED Display,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,"₹21,999",5000 mAh Battery
183,"OPPO A53 (Electric Black, 128 GB)",Qualcomm Snapdragon 460 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,13MP + 2MP + 2MP | 16MP Front Camera,"₹15,490",5020 mAh Battery
184,"OPPO A53 (Fancy Blue, 128 GB)",Qualcomm Snapdragon 460 Processor,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,13MP + 2MP + 2MP | 16MP Front Camera,"₹15,490",4230 mAh Battery
185,"OPPO F17 (Navy Blue, 128 GB)",Qualcomm Snapdragon 662 Processor,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,16MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹18,399",4230 mAh Battery
186,"Apple iPhone XR (Coral, 64 GB) (Includes EarPods, Power Adapter)",A12 Bionic Chip Processor,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.59 cm (6.53 inch) HD+ Display,12MP Rear Camera | 7MP Front Camera,"₹43,999",4100 mAh Lithium-ion Battery
187,"Infinix Hot 9 Pro (Ocean Wave, 64 GB)",MediaTek Helio P22 (64 bit) Processor,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.59 cm (6.53 inch) HD+ Display,48 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,"₹10,499",4100 mAh Lithium-ion Battery
188,"Infinix Hot 9 Pro (Quetzal Cyan, 64 GB)",MediaTek Helio P22 (64 bit) Processor,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,"₹10,499",5000 mAh Lithium Polymer Battery
189,"Apple iPhone 11 (Green, 64 GB)",A13 Bionic Chip Processor,4 GB RAM | 64 GB ROM,15.8 cm (6.22 inch) HD+ Display,12MP + 12MP | 12MP Front Camera,"₹50,999",5000 mAh Battery
190,"Redmi 8A (Ocean Blue, 32 GB)",Qualcomm Snapdragon 439 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.71 cm (6.58 inch) Full HD+ Display,12MP Rear Camera | 8MP Front Camera,"₹8,299",5000 mAh Li-ion Battery
191,"Apple iPhone SE (White, 64 GB) (Includes EarPods, Power Adapter)",A13 Bionic Chip with 3rd Gen Neural Engine Processor,2 GB RAM | 32 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,12MP Rear Camera | 7MP Front Camera,"₹34,999",5000 mAh Battery
192,"Redmi Note 9 (Aqua Green, 128 GB)",MediaTek Helio G85 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.49 cm (6.1 inch) Liquid Retina HD Display,48MP Rear Camera,"₹15,449",5000 mAh Battery
193,"OPPO A5s (Black, 32 GB)",MediaTek Helio P35 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) Full HD+ Display,13MP + 2MP | 8MP Front Camera,"₹8,990",5000 mAh Battery
194,"OPPO A5s (Red, 32 GB)",MediaTek Helio P35 Processor,2 GB RAM | 32 GB ROM,90 Hz Ultra Smooth Display,13MP + 2MP | 8MP Front Camera,"₹8,990",5000 mAh Battery
195,"Vivo V20 SE (Aquamarine Green, 128 GB)",Qualcomm Snapdragon 665 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.49 cm (6.1 inch) Display,48MP + 8MP + 2MP | 32MP Front Camera,"₹20,990",4000 mAh Lithium-ion Battery
